positiv,,,,,,strong,,,,,,,,,,,,,accession,noun
,negativ,,,,,,,,,,,,,,,,,,accident,noun
positiv,,,,,,,,,,,,,,,,,,,acclaim,noun
positiv,,,,,,,,,,,,,,,,,,,acclamation,noun
positiv,,,,,,,,,,,,,,,,,,,accolade,noun
positiv,,active,,,,,,,,,,,,,,,,,accommodate,supv
positiv,,,,,,,,,,,,,,,,,,,accommodation,noun
positiv,,,,,,,,,,,,,,,,,,,accompaniment,noun
,,active,,affil,,,,,,,,,,,,,,,accompany#1,supv
positiv,,active,,,,strong,power,,,,,,,,,,,,accomplish,supv
positiv,,active,,,,strong,power,,,,,,,,,,,,accomplishment,noun
positiv,,,,,,,,,,,,,,,,,,,accord#2,supv
positiv,,,,,,,power,,,,,,,,,,,,accord#3,supv
positiv,,,,,,,,,,,,,,,,,,,accord#5,ly
positiv,,,,,,,,,,,,,,,,,,,accordance,noun
,negativ,active,,,hostile,,,,,,,,,,,,,,accost,supv
,,active,,,,,,,,,,,,,,,,,account#5,supv
,,,,,,,,,,,,negate,,,,,,,account#8,ly
positiv,,,,,,,,,,,,,,,,,,,accountable,modif
positiv,,active,,,,,,,,,,,,,,,,,accrue,supv
,,active,,,,,,,,,,,,,,,,,accumulate,supv
,,active,,,,,,,,,,,,,,,,,accumulation,noun
positiv,,,,,,,,,,,,,,,,,,,accuracy,noun
positiv,,,,,,,,,,,,,,,,,,,accurate,modif
positiv,,,,,,,,,,,,,,,,,,,accurateness,noun
,negativ,,,,hostile,,,,,,,,,,,,,,accursed,modif
,negativ,,,,hostile,,,,,,,,,,,,,,accusation,noun
,negativ,,,,hostile,,,,,,,,,,,,,,accuse#1,modif
,negativ,,,,hostile,,,,,,,,,,,,,,accuse#2,supv
,,,passive,,,,,,,,,,,,,,,,accustom#1,modif
,,,passive,,,,,,,,,,,,,,,persist,accustom#2,supv
,negativ,,passive,,,,,,,,,,,,pain,,,,ache,supv
positiv,,active,,,,strong,,,,,,,,,,,,,achieve,supv
positiv,,active,,,,,power,,,,,,,,,,,,achievement,noun
positiv,,,,,,,,,,,,,,,,,,,acknowledgement,noun
positiv,,,,,,,,,,,,,,,,,,,acquaint,supv
positiv,,,,affil,,,,,,,,,,,,,,,acquaintance,noun
,,active,,,,strong,,,,,,,,,,,,,acquire#1,modif
,,active,,,,strong,,,,,,,,,,,,,acquire#2,supv
,,active,,,,strong,,,,,,,,,,,,,acquisition,noun
positiv,,,,,,,,,,,,,,,,,,,acquit,supv
positiv,,,,,,,,,,,,,,,,,,,acquittal,noun
,negativ,,,,hostile,,,,,,,,,,,,,,acrimonious,modif
,negativ,,passive,,hostile,,,,,,,,,,,,,,acrimony,noun
,,active,,,,strong,,,,,,,,,,,,,act#1,supv
,,active,,,,strong,,,,,,,,,,,,,act#2,supv
,,active,,,,strong,,,,,,,,,,,,,act#3,noun
,,active,,,hostile,,,,,,,,,,,,,,act#4,supv
,,active,,,,strong,,,,,,,,,,,,,action,noun
,,active,,,,strong,,,,,,,,,,,,,active#1,modif
,,active,,,,,,,,,,,,,,,,,active#2,ly
,,active,,,,,,,,,,,,,,,,,activity,noun
,,active,,,,,,,,,,,,,,,,,actor,noun
positiv,,,,,,,,,,,,,,,,,,,actual#1,modif
positiv,,,,,,,,,,,,,,,,,,,actual#2,ly
positiv,,,,,,,,,,,,,,,,,,,actuality,noun
positiv,,,,,,strong,,,,,,,,,,,,,adamant,modif
,,active,,,,strong,,,,,,,,,,,,,adapt,supv
positiv,,,,,,strong,,,,,,,,,,,,,adaptability,noun
positiv,,,,,,strong,,,,,,,,,,,,,adaptable,modif
positiv,,,,,,strong,,,,,,,,,,,,,adaptation,noun
positiv,,,,,,strong,,,,,,,,,,,,,adaptive,modif
,,,,,,strong,,,,,,,,,,,,,add#1,modif
,negativ,,,,,,,weak,,,,,,,,,need,,addict,noun
,negativ,,,,,,,weak,,,,,,,,,need,,addiction,noun
,,,,,,strong,,,,,,,,,,,,,addition#2,ly
,,,,,,strong,,,,,,,,,,,,,additional,modif
,,active,,,,,,,,,,,,,,,,,address#1,supv
,,active,,,,,,,,,,,,,,,,,address#2,noun
,,active,,,,,,,,,,,,,,,,,address#3,supv
positiv,,,,,,strong,,,,,,,,,,,,,adept,modif
positiv,,,,,,strong,,,,,,,,,,,,,adeptness,noun
positiv,,,,,,,,,,,,,,,,,,,adequate,modif pfreq
,,,passive,,,,,,,,,,,,,,,,adhere,supv
positiv,,,,affil,,,,,,,,,,,,,,,adherence,noun
positiv,,,,affil,,,,,,,,,,,,,,,adherent,modif
positiv,,,,,,,,,,,,,,,,,,,adhesion,noun
positiv,,,,,,,,,,,,,,,,,,,adhesive,modif
,,,passive,,,,,,,,,,,,,,,,adjournment,noun
,,,,,,,power,,,,,,,,,,,,adjudication,noun
positiv,,,,,,,,,,,,,,,,,,,adjunct,noun
,,,,,,strong,,,,,,,,,,,,,adjust#1,supv
positiv,,,,,,,,,submit,,,,,,,,,,adjust#2,modif
positiv,,,,,,,,,,,,,,,,,,,adjustable,modif
positiv,,,passive,,,,,,,,,,,,,,,,adjustment,noun
,,active,,,,strong,power,,,,,,,,,,,,administer,supv
,,,,,,strong,power,,,,,,,,,,,,administration#1,noun
,,active,,,,strong,power,,,,,,,,,,,,administration#2,noun
,,active,,,,strong,power,,,,,,,,,,,,administrative,modif
,,,,,,strong,power,,,,,,,,,,,,administrator,noun
positiv,,,,,,,,,,,,,,,,,,,admirable,modif
positiv,,,,,,strong,,,,,,,,pleasur,,,,,admiration,noun
positiv,,,passive,affil,,,,,submit,,,,,pleasur,,,,,admire,supv
positiv,,,,,,strong,,,,,,,,,,,,,admirer,noun
,,,passive,,,,,,submit,,,,,,,,,,admissible,modif
,,,passive,,,,,,submit,,,,,,,,,,admission,noun
positiv,,,passive,,,,,weak,submit,,,,,,,,,,admit#1,supv
positiv,,,passive,,,,power,,,,,,,,,,,,admit#2,supv
positiv,,,passive,,,,,weak,submit,,,,,,,,,,admit#3,ly
positiv,,active,,,,,,,,,,,,,,,,,admittance,noun
,negativ,active,,,hostile,strong,power,,,,,,,,,,,,admonish,supv
,negativ,active,,,,,,,,,,,,,,,,,admonition,noun
,,,passive,affil,,,,,,,,,,,,,,,adopt#1,modif
,,active,,affil,,,,,,,,,,,,,,,adopt#2,supv pfreq
positiv,,,,,,,,,,,,,,,,,,,adorable,modif
positiv,,active,,,,,,,,,,,,pleasur,,,,,adore,supv
positiv,,active,,,,strong,,,,,,,,,,,,,adorn,supv
positiv,,,,,,,,,,,,,,,,,,,adornment,noun
positiv,,,,,,strong,,,,,,,,,,,,,adroit,modif
positiv,,,,,,strong,,,,,,,,,,,,,adroitly,modif
positiv,,,,,,strong,,,,,,,,pleasur,,,,,adulation,noun
,,,,,,strong,,,,,,,,,,,,,adult#1,noun
positiv,,,,,,strong,,,,,,,,,,,,,adult#2,modif
,negativ,,,,,,,,,,,,,,,,,,adulterate,supv
,negativ,,,,,,,,,,,,,,,,,,adulteration,noun
,negativ,,,,,,,,,,,,,,,,,,adultery,noun
positiv,,active,,,,strong,,,,,,,,,,,,,advance#1,supv
positiv,,active,,,,strong,,,,,,,,,,,,,advance#2,noun
positiv,,,passive,,,,,,,,,,,,,,,,advance#3,modif
positiv,,,,,,,,,,,,,,,,,,,advancement,noun
positiv,,,,,,strong,,,,,,,,,,,,,advantage,noun
positiv,,,,,,strong,,,,,,,,,,,,,advantageous,modif
positiv,,,,,,,,,,,,,,,,,,,advent,noun
,,active,,,,,,,,,,,,,,,,,adventure,noun
positiv,,active,,,,strong,,,,,,,,,,,,,adventuresome,modif
positiv,,active,,,,strong,,,,,,,,,,,,,adventurous,modif
,negativ,,,,hostile,,,,,,,,,,,,,,adversary,noun
,negativ,,,,,,,,,,,,,,,,,,adverse,modif
,negativ,,,,,,,,,,,,,,,,,,adversity,noun
,,,,affil,,,,,,,,,,,,,,,advice,noun
positiv,,,,,,,,,,,,,,,,,,,advisable,modif
,,,,affil,,,,,,,,,,,,,,,advise,supv
,,,,,,,power,,,,,,,,,,,,adviser,noun
,,,,,,,power,,,,,,,,,,,,advisor,noun
positiv,,,,affil,,,,,,,,,,,,,,,advocacy,noun
,,active,,,,strong,,,,,,,,,,,,,advocate#1,noun
,,active,,,,strong,power,,,,,,,,,,,,advocate#2,supv
positiv,,,,,,,,,,,,,,,,,,,affability,noun
positiv,,,,,,,,,,,,,,,,,,,affable,modif
,,active,,,,,,,,,,,,,,,,,affair#1,noun
,,,,affil,,,,,,,,,,,,,,,affair#2,noun
,,active,,,,,,,,,,,,,,,,,affect,supv
,negativ,,,,,,,,,,,,,,,,,,affectation,noun
positiv,,,,affil,,,,,,,,,,,,,,,affection,noun
positiv,,,,affil,,,,,,,,,,,,,,,affectionate,modif
positiv,,active,,affil,,,,,,,,,,,,,,,affiliate,supv
positiv,,,,affil,,,,,,,,,,,,,,,affiliation,noun
positiv,,,,,,strong,,,,,,,,,,,,,affinity,noun
positiv,,,,,,strong,power,,,,,,,,,,,,affirm,supv
positiv,,,,,,,,,,,,,,,,,,,affirmation,noun
positiv,,,,,,,,,,,,,,,,,,,affirmative,noun
positiv,,active,,affil,,,,,,,,,,,,,,,affix,supv
,negativ,active,,,hostile,strong,,,,,,,,,,,,,afflict,supv
,negativ,,passive,,,,,weak,,,,,,,,,,,affliction,noun
positiv,,,,,,,,,,,,,,,,,,,affluence,noun
positiv,,,,,,,,,,,,,,,,,,,affluent,modif
,,,,,,strong,,,,,,,,,,,,,afford#1,supv
,,,,,,strong,power,,,,,,,,,,,,afford#2,supv
positiv,,,,,,strong,,,,,,,,,,,,,afloat,modif
,,,passive,,,,,,submit,,,,,,pain,,,,afraid#1,modif pfreq
,negativ,,,,,,,weak,,,,negate,,,,,,,afraid#2,ly
,negativ,,,,,,,,,,,,,,,,,,against,prep
,,,,,,,power,,,,,,,,,,,,agency,noun
,negativ,active,,,hostile,strong,,,,,,,,,,,,,aggravate,supv
,negativ,active,,,hostile,strong,,,,,,,,,,,,,aggravation,noun
positiv,,,,,,,,,,,,,,,,,,,aggregate,noun
positiv,,,,,,,,,,,,,,,,,,,aggregation,noun
,negativ,active,,,hostile,strong,,,,,,,,,,,,,aggression,noun
,negativ,active,,,hostile,strong,,,,,,,,,,,,,aggressive,modif pfreq
,negativ,active,,,hostile,strong,,,,,,,,,,,,,aggressiveness,noun
,negativ,,,,hostile,,,,,,,,,,,,,,aggressor,noun
,negativ,active,,,hostile,,,,,,,,,,,,,,aggrieve,supv
,negativ,,,,,,,,,,,,,,,,,,aghast,modif
positiv,,,,,,strong,,,,,,,,,,,,,agile,modif
positiv,,,,,,strong,,,,,,,,,,,,,agility,noun
,negativ,active,,,,strong,,,,,,,,,,,,,agitate,supv
,negativ,active,,,,strong,,,,,,,,,,,,,agitation,noun
,negativ,,,,hostile,,,,,,,,,,,,,,agitator,noun
,negativ,,passive,,,,,,,,,,,,pain,,,,agonize,supv
,negativ,,,,,,,,,,,,,,pain,,,,agony,noun
,,,,affil,,,,,,yes,,,,,,,,,agree#1,supv
,,,passive,affil,,,,,,,,,,,,,,,agree#2,modif
positiv,,,,,,,,,,,,,,,,,,,agreeable,modif
positiv,,,,affil,,strong,,,,,,,,,,,,,agreement,noun
positiv,,active,,affil,,strong,,,,,,,,,,,,,aid#1,supv
positiv,,active,,affil,,,,,,,,,,,,,,,aid#2,noun
,negativ,,passive,,,,,,,,,,,,pain,,,,ail,supv
,negativ,,,,,,,,,,,,,,pain,,,,ailment,noun
,,active,,,,,,,,,,,,,,,,,aim#1,noun
,,active,,,,,,,,,,,,,,,,,aim#2,supv
,negativ,,passive,,,,,,submit,,,,,,,,,,aimless,modif
,,,,,,,,,,,,negate,,,,,,,ain't,supv verb be neg
,,,,,,strong,,,,,,,,,,,,,air#4,supv
,,active,,,,,,,,,,,,,,,,,alarm#1,noun
,negativ,active,,,,,,,,,,,,,,,,,alarm#2,supv
,negativ,,,,,,,,,,,,,,,,,,alarming,modif
,negativ,,,,,,,,,,,,intrj,,,,,,alas,
,,active,,,,strong,,,,,,,,,,,,,alert,modif
positiv,,,,,,,,,,,,,,,,,,,alertness,noun
,negativ,,passive,,,,,weak,submit,,,,,,,,,,alibi,noun
,negativ,,,,,,,,,,,,,,,,,,alien,noun
,negativ,,,affil,hostile,,,,,,,,,,,,,,alienate,supv other
,negativ,,,,,,,,,,,,,,,,,,alienation,noun
positiv,,,,,,,,,,,,,,,,,,,alight,modif
positiv,,active,,,,strong,,,,,,,,,,,,,alive,modif
,negativ,,,,hostile,,,,,,,,,,,,,,allegation,noun
,negativ,,,,,,,weak,,,,,,,,,,,allege,supv
positiv,,,,affil,,,,,,,,,,,,,,,allegiance,noun
positiv,,active,,affil,,,,,,,,,,,,,,,alleviate,supv
positiv,,,,,,strong,power,,,,,,,,,,,,alliance,noun
positiv,,,,affil,,strong,,,,,,,,,,,,,allied,supv
positiv,,,,affil,,,,,,,,,,,,,,,allies,noun
,,,,,,,power,,,,,,,,,,,,allot,supv
positiv,,,passive,,,,power,,,,,,,,,,,,allow#1,supv pfreq
positiv,,,,,,,,,,,,,,,,,,,allowable,modif
positiv,,,,,,,,,,,,,,,,,,,allowance,noun
positiv,,,,,,,,,,,,,,,,,,,allure,noun
positiv,,,,affil,,strong,,,,,,,,,,,,,ally#1,noun
,,,,affil,,,,,,,,,,,,,,,ally#2,supv
positiv,,,,,,strong,power,,,,,,,,,,,,almighty,modif
,,,,,,,,weak,,,,,,,,,,,alone#1,ly
,,,,affil,,,,,,,,,,,,,,,along#2,supv
,,,,affil,,,,,,,,,,,,,,,along#3,supv
,negativ,,passive,,,,,,,,,,,,,feel,,,aloof,modif
,,,,,,,,,,yes,,,intrj,,,,,,alright,
,,active,,,,strong,,,,,,,,,,,,,alter,supv
,negativ,,,,hostile,,,,,,,,,,,,,,altercation,noun
,,active,,,,,,,,,,,,,,,,,alternate#2,supv
positiv,,,,affil,,,,,,,,,,,,,,,altruistic,modif
,,,,,,,,,,,,,,,,,,persist,always,ly
,,,,,,,,weak,,,,,,,,,,,amateur,noun
positiv,,,,,,strong,power,,,,,,,,,,,,amazement,noun
positiv,,,,,,strong,power,,,,,,,,,,,,amazing,modif
,,,,,,,power,,,,,,,,,,,,ambassador,noun
,negativ,,,,,,,,,,,,,,,,,,ambiguity,noun
,negativ,,,,,,,,,,,,,,,,,,ambiguous,modif
,,,,,,strong,power,,,,,,,,,,,,ambition,noun
,,active,,,,strong,power,,,,,,,,,,,,ambitious,modif
,negativ,,,,,,,weak,,,,,,,pain,,,,ambivalent,modif
,negativ,active,,,hostile,strong,,,,,,,,,,,,,ambush#1,noun
,negativ,active,,,hostile,strong,,,,,,,,,,,,,ambush#2,supv
positiv,,active,,affil,,,,,,,,,,,,,,,ameliorate,supv
,,,,,,,,,,yes,,,intrj,,,,,,amen,
positiv,,,,affil,,,,,,,,,,,,,,,amenable,modif
,,active,,,,,,,,,,,,,,,,,amend#2,supv
positiv,,,,,,,,,,,,,,,,,,,amenity,noun
positiv,,,,affil,,,,,,,,,,,,,,,amiability,noun
positiv,,,,affil,,,,,,,,,,,,,,,amiable,modif
positiv,,,,affil,,,,,,,,,,,,,,,amicable,modif
,negativ,,,,,,,,,,,,,,,,,,amiss,ly
positiv,,,,,,,power,,,,,,,,,,,,amnesty,noun
positiv,,,,,,,,,,,,,,pleasur,,,,,amour,noun
positiv,,,,,,strong,,,,,,,,,,,,,ample,modif
positiv,,active,,,,strong,,,,,,,,,,,,,amplify,supv
positiv,,,,,,strong,,,,,,,,,,,,,amply,modif
,negativ,active,,,,,,,,,,,,,,,,,amputate,supv
positiv,,active,,,,,,,,,,,,pleasur,,,,,amuse,supv
positiv,,,,,,,,,,,,,,pleasur,,,,,amusement,noun
,,active,,,,,,,,,,,,,,,,,analysis,noun
,,active,,,,,,,,,,,,,,,,,analytic,modif
,,active,,,,,,,,,,,,,,,,,analytical,modif
,,active,,,,,,,,,,,,,,,,,analyze,supv
,negativ,,,,hostile,,,,,,,,,,,,,,anarchist,noun
,negativ,,,,hostile,,,,,,,,,,,,,,anarchy,noun
,,,,,,strong,,,,,,,,,,,,,anchor#2,supv
,,,,,,,,weak,,,,,,,,,,,ancient,modif
positiv,,,,affil,,,,,,,,,,,,,,,angel,noun
positiv,,,,affil,,,,,,,,,,,,,,,angelic,modif
,negativ,active,,,hostile,,,,,,,,,,,,,,anger#1,noun pfreq
,negativ,,,,hostile,,,,,,,,,,,,,,anger#2,supv
,negativ,active,,,hostile,,,,,,,,,,,,,,angry,modif
,negativ,,passive,,hostile,,,,,,,,,,pain,,,,anguish,noun
,,active,,,,,,,,,,,,,,,,,animation,noun
,negativ,,,,hostile,,,,,,,,,,,,,,animosity,noun
,negativ,active,,,hostile,,,,,,,,,,,,,,annihilate,supv
,negativ,,,,hostile,,,,,,,,,,,,,,annihilation,noun
,negativ,active,,,hostile,,,,,,,,,,,,,,annoy,supv other
,negativ,,,,hostile,,,,,,,,,,,,,,annoyance,noun
positiv,,active,,affil,,,,,,,,,,,,,,,anoint,supv other
,negativ,,,,,,,,,,,,,,,,,,anomalous,modif
,negativ,,,,,,,,,,,,,,,,,,anomaly,noun
,,active,,,,,,,,,,,,,,,,,answer#1,supv
,,active,,,,,,,,,,,,,,,,,answer#2,noun
,negativ,active,,,hostile,strong,,,,,,,,,,,,,antagonism,noun
,negativ,,,,hostile,,,,,,,,,,,,,,antagonist,noun
,negativ,active,,,hostile,strong,,,,,,,,,,,,,antagonistic,modif
,negativ,active,,,hostile,strong,,,,,,,,,,,,,antagonize,supv
,negativ,,,,,,,,,,,,,,,,,,anti-social,modif
,,,passive,,,,,,,,,,,,,,,,anticipate,supv
,,,passive,,,,,,,,,,,,,,,,anticipation,noun
,negativ,,,,,,,,,,,,,,,feel,,,antipathy,noun
,negativ,,,,,,,weak,,,,,,,,,,,antiquated,modif
,negativ,,,affil,,,,,,,,,,,,,,,antitrust,modif
,negativ,,passive,,,,,weak,,,,,,,pain,,,,anxiety,noun
,negativ,,passive,,,,,weak,,,,,,,pain,,,,anxious#2,modif
,negativ,,passive,,,,,weak,,,,,,,pain,,,,anxious#3,modif
,negativ,,passive,,,,,weak,,,,,,,pain,,,,anxiousness,noun
,,,,,,,,weak,,,,,,,,,,,apart#1,ly
,negativ,,passive,,,,,weak,,,,,,,,feel,,,apathetic,modif
,negativ,,passive,,,,,weak,,,,,,,,feel,,,apathy,noun
positiv,,,,,,,,,,,,,,pleasur,,,,,apocalypse,noun
,,,,,,,,weak,submit,,,,,,pain,,,,apologetic,modif
,,,,,,,,weak,submit,,,,,,,,,,apologize,supv other
,,,,affil,,,,weak,submit,,,,,,,,,,apology,noun
,negativ,,,,,,,,,,,,,,,,,,appall#1,modif
,negativ,,,,,,,,,,,,,,,,,,appall#2,supv
,,,passive,affil,,,,,submit,,,,,,,,,,appeal#1,noun
,,,passive,affil,,,,,submit,,,,,,,,,,appeal#2,supv
positiv,,,passive,affil,,,,,,,,,,pleasur,,,,,appeal#3,modif
,,,passive,,,,,,,,,,,,,,,,appear#1,supv verb link
,,,passive,,,,,,,,,,,,,,,,appear#2,supv
,,,passive,,,,,,,,,,,,,,,,appearance,noun
positiv,,active,,,,,,,submit,,,,,,,,,,appease,supv other
positiv,,active,,,,,,,,,,,,,,,,,append,supv
positiv,,active,,,,,,,,,,,,,,,,,applaud,supv
positiv,,,,,,,,,,,,,,,,,,,applause,noun
,,,,,,,,,submit,,,,,,,,,,applicant,noun
,,,,,,,,,submit,,,,,,,,,,application,noun
,,active,,,,,,,,,,,,,,,,,apply#1,supv
,,active,,,,,,,submit,,,,,,,,,,apply#2,supv
,,active,,,,,,,,,,,,,,,,,apply#3,supv
positiv,,active,,,,,,,,,,,,,,,,,appoint#1,modif
positiv,,active,,,,,power,,,,,,,,,,,,appoint#2,supv
,,active,,,,,,,,,,,,,,,,,appointment,noun
,,,,,,,power,,,,,,,,,,,,appraisal,noun
positiv,,,,,,strong,,,,,,,,,,,,,appreciable,modif
positiv,,,passive,affil,,,,,submit,,,,,,,,,,appreciate,supv
positiv,,,passive,affil,,,,,,,,,,pleasur,,,,,appreciation,noun
positiv,,,,,,,,,,,,,,pleasur,,,,,appreciative,modif
positiv,,active,,,,,,,,,,,,,,,,,apprehend,supv other
,negativ,active,,,,strong,,,,,,,,,pain,,,,apprehension,noun
,negativ,,passive,,,,,weak,,,,,,,pain,,,,apprehensive,modif
positiv,,active,,,,,,,,,,,,,,,,,approach#1,supv
positiv,,active,passive,,,,,,,,,,,,,,,,approach#2,noun
positiv,,,,,,,,,,,,,,,,,,,appropriate#1,modif
,,,,,,strong,power,,,,,,,,,,,,appropriate#2,supv
,,,,,,,power,,,,,,,,,,,,appropriation,noun
positiv,,,,affil,,,,,,,,,,,,,,,approval,noun
positiv,,,,affil,,,,,,,,,,,,,,,approve#1,modif
positiv,,,,affil,,strong,,,,,,,,,,,,,approve#2,supv
positiv,,,,,,strong,,,,,,,,,,,,,apt,modif
positiv,,,,,,strong,,,,,,,,,,,,,aptitude,noun
positiv,,,,affil,,,,,,,,,,,,,,,arbiter,noun
,negativ,,,,,,,,,,,,,,,,,,arbitrary,modif
positiv,,active,,affil,,,,,,,,,,,,,,,arbitrate,supv
positiv,,,,affil,,,,,,,,,,,,,,,arbitration,noun
positiv,,,,affil,,strong,power,,,,,,,,,,,,ardent,modif
,negativ,,,,,,,,,,,,,,,,,,arduous,modif
,negativ,active,,,hostile,,,,,,,,,,,,,,argue#1,supv
,,active,,,,,,,,,,,,,,,,,argue#2,supv
,negativ,active,,,hostile,,,,,,,,,,,,,,argument#1,noun
,,active,,,,,,,,,,,,,,,,,argument#2,noun
,,active,,,,strong,,,,,,,,,,,,,arise,supv
positiv,,,,,,,,,,,,,,,,,,,arisen,modif
positiv,,,,,,,power,,,,,,,,,,,,aristocracy,noun
positiv,,,,,,,power,,,,,,,,,,,,aristocrat,noun
positiv,,,,,,,power,,,,,,,,,,,,aristocratic,modif
,,,,,hostile,strong,power,,,,,,,,,,,,arm#2,noun
,,active,,,,strong,power,,,,,,,,,,,,arm#3,supv
,,,,,hostile,strong,power,,,,,,,,,,,,armed#1,modif
,,active,,,hostile,strong,power,,,,,,,,,,,,armed#2,supv ed
,,,,affil,,,,,,,,,,,,,,,armistice,noun
,,,,,,strong,power,,,,,,,,,,,,army,noun
,,active,,,,strong,,,,,,,,,,,,,arose,supv ed
,,active,,,,,power,,,,,,,,,,,,arrange#1,supv
,,active,,,,,,,,,,,,,,,,,arrangement,noun
,negativ,active,,,hostile,strong,power,,,,,,,,,,,,arrest#1,modif
,negativ,active,,,hostile,strong,,,,,,,,,,,,,arrest#2,supv
positiv,,,,,,,,,,,,,,,,,,,arrest#3,modif
,,active,,,,,,,,,,,,,,,,,arrival,noun
,,active,,,,,,,,,,,,,,,,,arrive,supv
,negativ,,,,,,power,,,,,,,,,,,,arrogance,noun
,negativ,,,,,strong,,,,,,,,,,,,,arrogant,modif
,,,,,hostile,,,,,,,,,,,,,,arrow,noun
positiv,,,,,,,,,,,,,,,,,,,art#1,noun
positiv,,,,,,,,,,,,,,,,,,,art#4,noun
,,active,,,,strong,,,,,,,,,,,,,articulate#2,modif supv
,negativ,,,,,,,,,,,,,,,,,,artificial,modif
,,active,,,,strong,,,,,,,,,,,,,ascend,supv
,,active,,,,strong,,,,,,,,,,,,,ascent,noun
,,active,,,,,,,,,,,,,,,,,ascertain,supv
,,active,,,,,,,,,,,,,,,,,ascertainment,noun
positiv,,active,,affil,,,,,,,,,,,,,,,ascribe,supv
,negativ,,passive,,,,,weak,,,,,,,pain,,,,ashamed,modif
,,active,,,,,,,,,,,,,,,,,ask#1,supv
,,active,,,,,,,submit,,,,,,,,,,ask#2,supv
,,,passive,,,,,weak,,,,,,,,,,,asleep,ly
positiv,,,,,,,,,,,,,,,,,,,aspiration,noun
positiv,,active,,,,,,,,,,,,,,,,,aspire,supv
,negativ,active,,,hostile,strong,,,,,,,,,,,,,assail,supv
,negativ,,,,hostile,,,,,,,,,,,,,,assailant,noun other
,negativ,,,,hostile,,,,,,,,,,,,,,assassin,noun
,negativ,active,,,hostile,,,,,,,,,,,,,,assassinate,supv other
,negativ,active,,,hostile,strong,,,,,,,,,,,,,assault#1,noun
,negativ,active,,,hostile,strong,,,,,,,,,,,,,assault#2,supv
,,active,,,,,,,,,,,,,,,,,assemble,supv
positiv,,,,affil,,,,,,,,,,,,,,,assent,noun
,,active,,,,strong,power,,,,,,,,,,,,assert,supv
positiv,,,,,,strong,,,,,,,,,,,,,assertion,noun
,,,,,,,power,,,,,,,,,,,,assessor,noun
positiv,,,,affil,,strong,,,,,,,,,,,,,asset,noun
,,active,,,,,,,,,,,,,,,,,assign#1,modif
,,active,,,,,power,,,,,,,,,,,,assign#2,supv
,,active,,,,,,,,,,,,,,,,,assignment,noun
,,,passive,,,,,,,,,,,,,,,,assimilate,supv
positiv,,active,,affil,,strong,,,,,,,,,,,,,assist#1,noun
positiv,,active,,affil,,strong,,,,,,,,,,,,,assist#2,supv
